t,X_p,X_emb,S,H,H_b,R,I_emb,I_p,I,A,M,J,C_W_1,D_G_1,D_M_1,D_A_1,D_R_1,D_h_1,y_G,y_M,y_A,y_R,h_z,h_S
1.0177397197888016,0.00020162292965467154,-4.9878028212332895e-12,2.269763243335512e-7,1.138037828990369e-7,5.690259025211453e-8,0.0,1.6171269696949817e-6,1.1387869940810366e-11,1.6171383575649209e-6,5.33655657994556e-7,4.455734635373972e-8,1.840877674530914e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.01844537098293,0.00020169343141066652,-5.468962597070133e-12,2.2687662422617682e-7,1.1378438620222449e-7,5.689289190370906e-8,0.0,1.6171274508547564e-6,2.1931699122347257e-11,1.6171493825538765e-6,5.336592962409113e-7,4.4651823599373624e-8,1.8449247403110753e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.0198033083341127,0.00020182910320740478,-5.950747590669159e-12,2.2668481490207064e-7,1.1374703587301203e-7,5.6874216739104386e-8,0.0,1.6171279326397492e-6,4.2225395715370057e-11,1.6171701580354622e-6,5.336661521498345e-7,4.483351646455881e-8,1.852710869780659e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.0224071036356028,0.0002020892489174007,-6.430057672504319e-12,2.2631741537592415e-7,1.1367542050563301e-7,5.6838409055418134e-8,0.0,1.6171284119498301e-6,8.114557866946257e-11,1.6172095575284967e-6,5.336791539825358e-7,4.518147646048784e-8,1.867633339623801e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.0270706503169138,0.00020255518477906132,-6.854152428520193e-12,2.256608257373773e-7,1.1354723922801285e-7,5.677431841661434e-8,0.0,1.6171288360445854e-6,1.5087502758672715e-10,1.6172797110721688e-6,5.337023046519476e-7,4.580328457838356e-8,1.8943368622010973e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.033516922367094,0.0002031992330394035,-7.098620443242938e-12,2.2475638182119046e-7,1.1337028330969111e-7,5.668584045746263e-8,0.0,1.6171290805125993e-6,2.4730165409470877e-10,1.6173763821666908e-6,5.337342061131396e-7,4.665982296748899e-8,1.9311987324034052e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.0435531144266188,0.00020420195079297258,-6.895149621448232e-12,2.2335551416016635e-7,1.1309531524891066e-7,5.65483564270868e-8,0.0,1.6171288770417786e-6,3.975223525601438e-10,1.6175263993943359e-6,5.337837117982626e-7,4.7986536082446325e-8,1.988474601818613e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.0635058854597925,0.00020619543541537677,-6.252657412070925e-12,2.2059683041770307e-7,1.1255072349725842e-7,5.627606055128894e-8,0.0,1.6171282345495703e-6,6.964932059352955e-10,1.6178247277555047e-6,5.338821601574478e-7,5.059964617530975e-8,2.1019315106104084e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.0834586564929662,0.0002081889196359256,-5.780673641023425e-12,2.178729408378819e-7,1.1200890677350969e-7,5.6005152189438905e-8,0.0,1.6171277625658e-6,9.958659145419892e-10,1.6181236284803422e-6,5.33980797396644e-7,5.318047959391011e-8,2.214842120305322e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.1176394932006257,0.00021160393108440094,-5.221641690801295e-12,2.1328623498871022e-7,1.1108711901923844e-7,5.554425831233954e-8,0.0,1.6171272035338496e-6,1.5095752348477496e-9,1.6186367787686994e-6,5.341501369918013e-7,5.752784217663671e-8,2.407006375578911e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.1631118053083713,0.00021614707369473025,-4.992115923683047e-12,2.073368055974306e-7,1.0987321797891318e-7,5.4937307792223615e-8,0.0,1.6171269740080821e-6,2.1944702262038566e-9,1.6193214442342878e-6,5.343760765954454e-7,6.316981424960936e-8,2.66020259377825e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.2109260312136294,0.00022092419558620115,-4.998358328852691e-12,2.012635952574265e-7,1.0861184741857883e-7,5.4306622512100896e-8,0.0,1.6171269802504865e-6,2.91616628028431e-9,1.6200431465307722e-6,5.34614238353285e-7,6.893275313021861e-8,2.9234561625397485e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.2684595464334347,0.00022667237058409057,-5.100466496819213e-12,1.9419613125262424e-7,1.071142140130735e-7,5.355780580941134e-8,0.0,1.6171270823586538e-6,3.786176573026518e-9,1.6209132589316804e-6,5.34901375445585e-7,7.564390713799827e-8,3.2362200975185736e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.3589200240029715,0.00023571027694365692,-4.978511046633415e-12,1.8359277306808797e-7,1.0480309437786252e-7,5.240224599189219e-8,0.0,1.6171269604032035e-6,5.156402524889704e-9,1.6222833629280956e-6,5.353535097644015e-7,8.572285663097877e-8,3.7192877709320754e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.478172708155949,0.00024762481138623733,-4.6262001976438535e-12,1.7051274200409535e-7,1.0183586592475694e-7,5.0918631765474526e-8,0.0,1.6171266080923568e-6,6.9640419944155164e-9,1.6240906500867745e-6,5.359499145267667e-7,9.817440716180415e-8,4.340228164068368e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.5974253923089266,0.0002595393482388481,-4.306564065328846e-12,1.583851443784974e-7,9.895630237968654e-8,4.947884999306991e-8,0.0,1.617126288456226e-6,8.769271433467487e-9,1.625895559889695e-6,5.365455347617315e-7,1.0973959983669559e-7,4.9435993830976175e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.716678076461904,0.00027145389132023995,-4.1827734720164205e-12,1.471400209399763e-7,9.616153486052073e-8,4.808146623359408e-8,0.0,1.6171261646656328e-6,1.0568272091372185e-8,1.627694436757006e-6,5.371391641279445e-7,1.204829383576847e-7,5.529919593711135e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.8359307606148816,0.0002833684440553372,-4.189274002625616e-12,1.3671252107195637e-7,9.344879128569474e-8,4.67250944462724e-8,0.0,1.617126171166163e-6,1.2357619043896751e-8,1.6294837902100605e-6,5.377296507674524e-7,1.3046420016869702e-7,6.099690113041607e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
1.9693222144051545,0.0002966956184871946,-4.2261248938892785e-12,1.2594364027949797e-7,9.050832906630137e-8,4.525486333665689e-8,0.0,1.617126208017053e-6,1.4343914065798623e-8,1.631470122082852e-6,5.383851402854737e-7,1.40793988252868e-7,6.718001012656547e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
2.176634679501966,0.0003174083004649912,-4.1055635358293675e-12,1.1090835265616245e-7,8.612708980188578e-8,4.3064243704578194e-8,0.0,1.6171260874556963e-6,1.7390638841570753e-8,1.6345167262972659e-6,5.393905196762313e-7,1.5525918789376078e-7,7.640597411106651e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
2.4168867264457097,0.00034141206591686396,-3.778659028729794e-12,9.577424202134651e-8,8.132237871967764e-8,4.066188816357566e-8,0.0,1.6171257605511936e-6,2.084647199903748e-8,1.6379722325502285e-6,5.405308367397105e-7,1.6988059047308424e-7,8.654108820822108e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
2.657138773389453,0.00036541592567863955,-3.5719959451206803e-12,8.276450510230782e-8,7.679297586263783e-8,3.839718673515775e-8,0.0,1.6171255538881145e-6,2.4207995253692015e-8,1.6413335491418036e-6,5.416400712149305e-7,1.8251102655865838e-7,9.611125614002432e-8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
2.8973908203331966,0.0003894198906695215,-3.5918982191406135e-12,7.157712179998231e-8,7.252191029254339e-8,3.626165395022908e-8,0.0,1.6171255737903902e-6,2.746428940209175e-8,1.6445898631924798e-6,5.427146548516529e-7,1.934297452912653e-7,1.0514877489374877e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
3.13764286727694,0.00041342396870054334,-3.696264743258338e-12,6.195318435224983e-8,6.849341776005932e-8,3.424740768413134e-8,0.0,1.6171256781569138e-6,3.0607543410394545e-8,1.6477332215673067e-6,5.437519631153454e-7,2.0287634086472846e-7,1.1368396312249962e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
3.3778949142206836,0.00043742816498040484,-3.743850825312566e-12,5.367086234802918e-8,6.469285317205507e-8,3.234712539028309e-8,0.0,1.617125725742995e-6,3.363254857874023e-8,1.6507582743217332e-6,5.447502305243062e-7,2.1105632612988686e-7,1.2174529718243038e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
3.618146961164427,0.0004614324825552697,-3.730699707282546e-12,4.65400970106096e-8,6.110660271979929e-8,3.055400016429572e-8,0.0,1.617125712591877e-6,3.6536258743777156e-8,1.6536619713356512e-6,5.457084505388994e-7,2.1814602045241932e-7,1.29359540726499e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
3.8884142225221834,0.0004884358585789907,-3.704950118529355e-12,3.9692965948237154e-8,5.731271267289202e-8,2.8657055140957003e-8,0.0,1.6171256868422884e-6,3.965625473828294e-8,1.6567819415805674e-6,5.46738040719722e-7,2.2500586445580355e-7,1.3742196509016875e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
4.15868148387994,0.0005154393892722279,-3.712990812812463e-12,3.390050099060242e-8,5.3757242069706365e-8,2.687931983944268e-8,0.0,1.6171256948829835e-6,4.262158121692505e-8,1.659747276099904e-6,5.47716601111103e-7,2.3086031702401392e-7,1.4498402544434044e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
4.4289487452376965,0.0005424430724227117,-3.744411303734697e-12,2.8996829226090534e-8,5.042465507468752e-8,2.5213026342000985e-8,0.0,1.6171257263034772e-6,4.543445044902606e-8,1.6625601767524987e-6,5.486448583264582e-7,2.3586402461375466e-7,1.5207712847712046e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
4.699216006595453,0.000569446904394021,-3.7684052468900285e-12,2.4842466792530845e-8,4.7300542235360056e-8,2.3650969922409074e-8,0.0,1.6171257502974229e-6,4.809849885586962e-8,1.6652242491532888e-6,5.495240022187179e-7,2.401473063904919e-7,1.5873064165764455e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
5.007823616447414,0.0006002816993238927,-3.777044243682108e-12,2.0865789860499334e-8,4.3971083973712515e-8,2.198624079169836e-8,0.0,1.6171257589364203e-6,5.0964576281757606e-8,1.6680903352181757e-6,5.504698106201299e-7,2.4429705336707924e-7,1.6582557801019377e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
5.316431226299375,0.0006311166738295484,-3.804423522986009e-12,1.7568559628505433e-8,4.087760655924603e-8,2.0439502084644733e-8,0.0,1.617125786315699e-6,5.3651077923250934e-8,1.6707768642389483e-6,5.513563651969845e-7,2.47786532824921e-7,1.7242123636050068e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
5.625038836151337,0.0006619518187335995,-3.847819757433885e-12,1.4831347249648228e-8,3.8003124841177924e-8,1.9002261225805435e-8,0.0,1.6171258297119328e-6,5.6167181168823186e-8,1.6732930108807548e-6,5.521866935887806e-7,2.507282834967827e-7,1.7855298279251413e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
5.9686767762572295,0.0006962872775738937,-3.871747417833158e-12,1.2323282644256947e-8,3.504095039458554e-8,1.7521174002674746e-8,0.0,1.6171258536395938e-6,5.878027407934949e-8,1.6759061277189425e-6,5.530490221453823e-7,2.534721159594935e-7,1.848748666832164e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
6.312314716363122,0.0007306229218236837,-3.857018112630318e-12,1.0278266337072703e-8,3.2310992548013364e-8,1.6156195079487142e-8,0.0,1.6171258389102903e-6,6.120795749390014e-8,1.6783337964041894e-6,5.538501528115135e-7,2.5575605571230065e-7,1.9070410491534363e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
6.655952656469015,0.0007649587376478261,-3.826327790803272e-12,8.607692292485654e-9,2.979499745881048e-8,1.4898197534961914e-8,0.0,1.6171258082199708e-6,6.346406655671044e-8,1.6805898747766788e-6,5.545946586744349e-7,2.5766470524818453e-7,1.960793134023332e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
7.043072136174356,0.000803639355799094,-3.864243929917211e-12,7.0859170710535934e-9,2.7196075352895702e-8,1.3598736482217027e-8,0.0,1.6171258461361109e-6,6.581711681263396e-8,1.6829429629487417e-6,5.553711777712162e-7,2.594501860012429e-7,2.0163513396547433e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
7.430191615879696,0.0008423201556083415,-3.974281433313157e-12,5.868310576214539e-9,2.4825565810591986e-8,1.241348171139108e-8,0.0,1.6171259561736143e-6,6.798850908919304e-8,1.685114465262805e-6,5.560877735348575e-7,2.609241760901857e-7,2.0670650456896415e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
7.817311095585037,0.0008810011191827221,-4.1054645007912854e-12,4.891268963440011e-9,2.266353023195288e-8,1.1332463922422791e-8,0.0,1.6171260873566824e-6,6.999613623199215e-8,1.687122223588673e-6,5.567503337823941e-7,2.62148646398065e-7,2.113360167257049e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
8.259928378600982,0.000925227600231593,-4.184568942585914e-12,4.005477983617911e-9,2.0423748178828485e-8,1.0212572896085369e-8,0.0,1.6171261664611245e-6,7.211248378979284e-8,1.6892386502509177e-6,5.574487545809347e-7,2.6330531369564326e-7,2.161375535009238e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
8.702545661616927,0.000969454250045716,-4.172471771151378e-12,3.311721136882677e-9,1.8408224062065387e-8,9.204810837747659e-9,0.0,1.6171261543639533e-6,7.406006609493368e-8,1.6911862204588892e-6,5.580914527495649e-7,2.642568024779289e-7,2.2046488614128265e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
9.145162944632872,0.0010136810472658254,-4.1280857829409674e-12,2.7660857852385337e-9,1.6594827825999682e-8,8.298112719733913e-9,0.0,1.6171261099779661e-6,7.586024241302131e-8,1.6929863523909885e-6,5.586854962871579e-7,2.6504732837853013e-7,2.243655331302569e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
9.658558776883892,0.0010649802727118417,-4.238718088535314e-12,2.2751835064593776e-9,1.4718466381425328e-8,7.3599319977977475e-9,0.0,1.6171262206102724e-6,7.778918176676053e-8,1.6949154023770316e-6,5.593220827825531e-7,2.658072040923547e-7,2.2841172280603395e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
10.171954609134911,0.0011162796431072079,-4.483963000536579e-12,1.899929767627038e-9,1.305950149838102e-8,6.530449556870686e-9,0.0,1.6171264658551853e-6,7.95731717720111e-8,1.6966996376271947e-6,5.599108804151075e-7,2.664367367116493e-7,2.3200108860342335e-7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,0.0
10.457711676138535,0.0011448330210120875,-4.499861020494882e-12,1.7300844964851188e-9,1.2221056128714075e-8,6.111226872179254e-9,0.0,1.6171264817532067e-6,8.051240419297479e-8,1.6976388859461802e-6,5.602208323603724e-7,2.6674237035293993e-7,2.3382086733732087e-7,0.0,-5.339075562023616e-30,-6.696879745805148e-30,0.0,-7.999117356653735e-31,4.84068008987503e-30,1.0,1.0,1.0,1.0,-0.0,0.0
10.99673745151255,0.0011986935680857202,-4.430479925121803e-12,1.469615446687972e-9,1.0788451723299584e-8,5.3949246695170185e-9,0.0,1.617126412372112e-6,8.219556899495986e-8,1.6993219813670736e-6,5.607762538492664e-7,2.6724922860666884e-7,2.3694212568325442e-7,1.8972517648008145e-30,-1.4395923465957944e-29,-1.6906848622231592e-29,0.0,1.400352568783195e-31,1.2271346260877433e-29,1.0,1.0,1.0,1.0,-0.0,0.0
11.261715197833302,0.001225170717788984,-4.5162581102697834e-12,1.365358786812581e-9,1.0149771541489392e-8,5.075584578737969e-9,0.0,1.6171264981502968e-6,8.298631391669698e-8,1.7001128120669975e-6,5.610372279802412e-7,2.674705202006265e-7,2.3833979521376623e-7,5.711942088097612e-30,-5.763860078356866e-30,-1.1732546595850905e-29,0.0,3.157896314375026e-30,9.035776328604451e-30,1.0,1.0,1.0,1.0,-0.0,0.0
11.810595657220178,0.0012800161039573212,-4.751923098404462e-12,1.1887759395589353e-9,8.950487522332013e-9,4.475942569449576e-9,0.0,1.6171267338152826e-6,8.456113990318209e-8,1.7016878737184715e-6,5.61556998325228e-7,2.6788236322594586e-7,2.409779775388332e-7,1.1955296273966969e-29,1.4295883715854248e-29,3.661069302653407e-30,0.0,1.10328560271256e-29,-2.202941068601528e-30,1.0,1.0,1.0,1.0,-0.0,0.0
12.315211677214855,0.0013304385472776496,-4.8291854983123134e-12,1.0638035901186107e-9,7.980761610240503e-9,3.991079613532529e-9,0.0,1.6171268110776828e-6,8.594816812556665e-8,1.7030749792032545e-6,5.620147431352075e-7,2.682166521369061e-7,2.431284498324335e-7,1.3181571750941242e-29,1.8528343264041973e-29,1.0144691664561823e-29,0.0,1.398654103324455e-29,-7.220417257950745e-30,1.0,1.0,1.0,1.0,-0.0,0.0
13.004329024091577,0.0013992968737743315,-4.494020506836096e-12,9.367724907440227e-10,6.835948574505054e-9,3.418673095309481e-9,0.0,1.6171264759126887e-6,8.777436639507278e-8,1.7049008423077623e-6,5.626172779596952e-7,2.686218233519272e-7,2.456958445717383e-7,5.492609848103301e-30,-2.2860977144751054e-29,-1.5436048311020731e-29,0.0,7.156103107473092e-30,6.707622416164075e-30,1.0,1.0,1.0,1.0,-0.0,0.0
13.861081895435232,0.001484905826770056,-3.904597200792643e-12,8.308370274042358e-10,5.659228825703942e-9,2.830313220342707e-9,0.0,1.6171258864893875e-6,8.997861399581938e-8,1.7071045004852016e-6,5.6334448515825e-7,2.6906675536055053e-7,2.4838452668428304e-7,5.5183288915719656e-30,-7.489325340254285e-29,-5.60635156642506e-29,0.0,1.4496247017383547e-30,3.4225089414546254e-29,1.0,1.0,1.0,1.0,-0.0,0.0
14.717834766778887,0.0015705148030182555,-3.695651346588324e-12,7.669939364483362e-10,4.709540997373127e-9,2.3554693060009395e-9,0.0,1.61712567754354e-6,9.215960912695584e-8,1.7092852866704893e-6,5.640641445993946e-7,2.694689364840527e-7,2.506156654062759e-7,1.630261550129636e-29,-8.456070522354217e-29,-7.048366194690566e-29,0.0,1.3270047513188753e-29,4.6748369292381633e-29,1.0,1.0,1.0,1.0,-0.0,0.0
15.574587638122543,0.0016561237537398089,-3.8352651387042535e-12,7.339084978628193e-10,3.9461188444965085e-9,1.9737582297301362e-9,0.0,1.6171258171573327e-6,9.436613090226414e-8,1.711491948059593e-6,5.647923428577988e-7,2.698465730950518e-7,2.524782091501212e-7,2.549729943233425e-29,-6.651567730473675e-29,-6.048384159984937e-29,0.0,2.6584401642786056e-29,4.207448617774744e-29,1.0,1.0,1.0,1.0,-0.0,0.0
16.4313405094662,0.001741732634573949,-3.950697466989309e-12,7.239256640600014e-10,3.335765498535358e-9,1.6685815569037097e-9,0.0,1.6171259325896582e-6,9.664254008733915e-8,1.7137684726769953e-6,5.655435959815413e-7,2.7021370053305934e-7,2.540452435583037e-7,2.605967214551296e-29,-5.577094163707348e-29,-4.79046302571773e-29,0.0,2.680784127137095e-29,3.5420052808286426e-29,1.0,1.0,1.0,1.0,-0.0,0.0
17.45172967573745,0.001843692314342932,-3.839905271955904e-12,7.359821787465794e-10,2.7714951989709426e-9,1.3864464070954732e-9,0.0,1.6171258217974596e-6,9.950096024249419e-8,1.7166267820399507e-6,5.664868380713168e-7,2.706517755074213e-7,2.556086187794199e-7,2.0701031893219144e-29,-6.177526362502573e-29,-4.8730187570472735e-29,0.0,1.9378859258440077e-29,3.5182683941722926e-29,1.0,1.0,1.0,1.0,-0.0,0.0
18.4721188420087,0.0019456517727753475,-4.1641989343081945e-12,7.702585058771441e-10,2.3501362337200445e-9,1.1757669243964003e-9,0.0,1.6171261460911201e-6,1.0258071696673498e-7,1.7197068630578503e-6,5.675032648072243e-7,2.7110404060794236e-7,2.5691990944542264e-7,4.4322113308388614e-29,3.195073588015371e-29,-5.631819169130385e-29,0.0,3.8504471714784416e-29,3.8001187904388547e-29,1.0,1.0,1.0,1.0,-0.0,0.0
19.492508008279952,0.0020476109461414313,-4.744005712508177e-12,8.242243539495316e-10,2.0435345328094627e-9,1.0224660739614546e-9,0.0,1.6171267258978986e-6,1.0594554002646197e-7,1.7230722659243558e-6,5.686138477531713e-7,2.715828388865419e-7,2.580450915908089e-7,7.872498221359879e-29,1.5228865082442469e-28,-5.703436697534378e-29,0.0,7.551858413362189e-29,3.73855104609689e-29,1.0,1.0,1.0,1.0,-0.0,0.0
20.512897174551203,0.0021495697705677845,-5.024591514373251e-12,8.962613274639139e-10,1.8299103970286798e-9,9.156540061424114e-10,0.0,1.617127006483701e-6,1.0965930281842453e-7,1.7267863093021224e-6,5.69839482067834e-7,2.7209962872601484e-7,2.590373572841651e-7,9.353666371380799e-29,1.936490883309888e-28,-5.10437584582196e-29,0.0,9.392908233768112e-29,3.377956844792525e-29,1.0,1.0,1.0,1.0,-0.0,0.0
21.0,0.002198241677787322,-4.984087266932136e-12,9.367277260145854e-10,1.7556472106645958e-9,8.785224129637054e-10,0.0,1.617126965979454e-6,1.1157387948162998e-7,1.7287008454610818e-6,5.704712790002903e-7,2.723629266058127e-7,2.594771420434366e-7,9.792286042558187e-29,1.8801525679754133e-28,-4.981589324425237e-29,0.0,9.536265717484312e-29,3.2991384924872747e-29,1.0,1.0,1.0,1.0,-0.0,0.0
